-6.84452780612378e-06	-1.19703578089748e-05	1.94386406242342e-05	-1.35448550721431e-05	-4.42839976526884e-06	-1.92545597276466e-05	1.97567371707560e-05	5.55451041199534e-06	8.93521579272467e-06	-8.78174874064497e-08	-1.76148836923313e-06	-0.000239166154572209	3.12683225430090e-11	6.48013746327186e-10	-2.51458061594688e-10	1.90198625871542e-10	-7.14444618172756e-11	4.82260086083635e-10	1.50043045819680e-09	3.26960819557369e-10	-1.96142800732231e-10	-2.34946078436423e-10	-1.10386278592120e-10	2.34651916504809e-08	-1.26020517645544e-06	-9.55862507163872e-13
5.67883074902304e-06	-2.45491242453676e-07	-6.46138216337780e-06	1.19404499598275e-05	-7.10630774570541e-06	-2.57779402996093e-05	1.64935963903239e-05	-3.30304929005843e-05	1.95516910714471e-05	8.03565677491390e-06	-4.14517834156209e-06	-0.000494629501115353	1.86301426842917e-10	1.42448581903153e-09	-5.95425044575400e-10	5.79073694924947e-10	-1.43011716327643e-10	1.05860992185483e-09	2.83777173036662e-09	5.47816085265671e-10	-5.40491908263298e-10	-4.85901899049602e-10	-2.14947942716828e-10	4.85293557193184e-08	-2.60628357362407e-06	-1.97715957269463e-12
8.88380945928113e-05	0.000176504539279277	5.03860022898554e-05	8.16713864930947e-05	4.59765565910985e-05	0.000172289412098833	0.000513210699427180	0.000201417744648256	5.48322686224754e-05	2.55098211764592e-05	4.37087843047632e-05	-2.93255445187232e-05	-4.66715400862332e-16	-3.13079217304013e-15	1.29335376162090e-15	-1.15983626276243e-15	5.88486928891938e-16	-2.28529188575411e-15	-6.41529032507319e-15	-1.53046936830568e-15	1.28803100192247e-15	1.07614945282874e-15	4.75052144670857e-16	-1.07488330722469e-13	5.77240756552655e-12	4.39040598793776e-18
5.83093522198946e-05	7.24251475128271e-06	3.13380223873163e-05	-1.20680883646412e-05	7.41600642270112e-06	-3.83718378374088e-05	-0.000170016963930667	-0.000123492000308688	-0.000144659663926577	-6.82144107029905e-05	-6.16727156797680e-06	-0.00129157993952223	-3.21930825936331e-16	1.46932001147846e-17	-5.55509119986343e-17	-6.41423748054370e-18	-7.48498860816537e-17	-2.76008463579263e-17	3.95036826509089e-17	-7.95087662845152e-18	-6.29838892743468e-17	4.56987686460696e-17	1.13518423214233e-18	7.91604656241779e-17	4.93013729971924e-16	-2.83517485768822e-22
1.25320167402092e-05	1.56126594702481e-06	2.45560608457959e-05	4.03428930850915e-06	1.35571439392962e-05	1.29871206465034e-05	3.26098518705023e-05	1.05790089552510e-05	1.46078466166648e-05	2.41851715316284e-05	1.75291999620630e-05	-0.000647600276463272	2.50680852608863e-17	-2.58925934106297e-16	-2.75511011779044e-17	3.00320682400532e-18	-4.94690690408426e-17	-2.05417691811141e-17	1.38503627702006e-17	8.62098446764447e-18	-2.80182219626184e-17	6.86320162372282e-18	1.96281961489643e-18	7.70478266048607e-18	2.11103390567672e-17	-1.77581789467629e-22
-2.83019572910310e-05	-5.49604576622970e-05	-5.84336168322594e-06	-2.60623371832244e-05	-6.67748201395195e-07	-2.11705060158333e-05	2.47414574152927e-05	8.57624991322747e-06	-8.42420315623419e-06	1.93274041756112e-07	3.36973438889891e-06	-0.00143950393126281	-1.34093022163587e-17	-6.02958734262048e-16	-9.83576389364757e-17	3.80787792069010e-17	-1.47240006553310e-16	-8.02653051453562e-17	-1.06178788308901e-17	2.95269522886684e-17	-2.04019362769657e-17	1.19682218111227e-16	4.93509924690984e-18	8.07552056550339e-17	7.75376076895297e-18	8.26937993437210e-22
-5.94401680006466e-06	3.31968304068342e-05	-4.09978029902331e-05	2.19525313713233e-05	-1.75526275345637e-05	3.30109783899999e-05	1.71597132510023e-05	-3.13663969621548e-05	1.35173547735312e-06	2.22584350917263e-05	-1.01299926493748e-05	0.00214386387740060	2.48025785911183e-16	2.46613860210556e-16	-7.42339025138255e-17	9.35795754612155e-17	3.00480344795222e-18	7.78387385505526e-18	-7.12324955654592e-17	9.54762672005349e-18	-1.59394397236422e-17	1.47106466796697e-16	-2.94309272175988e-18	1.89051162365118e-17	4.03052100858754e-17	6.80234267533681e-22
-1.23049243079287e-05	-1.52947391965687e-05	3.29857093166150e-07	-1.11337012368917e-05	6.19997800179737e-06	-1.28681654770723e-05	2.82480595266718e-06	2.89601311293929e-06	-1.04056350980783e-05	6.12398072186289e-06	1.10835843801359e-05	-0.000640710501540121	-2.80291141095658e-16	-1.44040965691296e-16	6.45894656773717e-17	-7.03252048253812e-17	-8.80660389638147e-18	-3.10494331771564e-18	7.49905391219302e-17	4.71671028343834e-19	-3.76577439809506e-17	-6.96713317983652e-17	-9.90042217440689e-18	9.40237962944877e-18	-3.44141333782674e-17	-1.22798356127862e-21
4.74022386424691e-05	-6.95198288326744e-05	0.000118306729055617	-4.45515626781167e-05	4.19058358888349e-05	-6.40705042943883e-05	-1.48092056487461e-05	6.44614034033686e-05	1.24373958275210e-05	-3.35665268213723e-05	2.09852084724914e-05	-0.000661333041489082	2.64276695043692e-16	-1.02014194732907e-16	-8.90641380649442e-17	-9.30069419227074e-17	-5.39924403677536e-17	3.29740898333913e-18	-6.03626994863738e-17	3.52851922333245e-17	-4.44273636587947e-17	1.25519386744895e-16	2.00718597088780e-18	-5.74221620748496e-17	5.35423939935791e-17	8.65155228345127e-22
-3.93510893963559e-05	6.79446413014841e-06	-4.53957468277399e-05	3.61119300244117e-06	-9.93990528180202e-06	1.25680823761326e-05	2.26537222343858e-07	-2.25623665007987e-05	-2.61286569867433e-06	2.96815184082111e-05	4.74788637736561e-06	0.000773456547821485	-3.67067692981379e-18	-5.36426365856766e-16	2.10044599737212e-17	4.11052124730614e-17	-9.77856860749559e-18	-5.19974737443425e-18	-1.10723353633254e-16	1.60254915638490e-18	5.11319257989183e-17	-9.61919424560232e-17	1.10236453056702e-17	2.01910862126231e-17	-5.01966964966643e-17	1.02819103474815e-21
-1.44463353625766e-05	1.97573360961606e-06	-1.60453709108230e-05	5.52066816350044e-06	-2.31322608101236e-06	4.01961880814660e-06	-7.69481616719155e-06	-6.97074044722210e-06	-9.60113309581484e-07	6.17412466590212e-06	2.49772423815060e-06	0.000818195659833507	1.31861519599592e-16	9.00095711058025e-16	-1.98605481148514e-16	-2.42302695270836e-16	2.17200708735088e-17	-5.00365214128967e-18	-4.96114562322736e-17	7.61607160057321e-17	-1.89180428429166e-16	5.96930823674166e-16	-2.26416785888174e-18	3.84355031644596e-19	2.56579182183944e-16	3.12864144740268e-21
-5.18722529034274e-05	-0.000112457476765624	6.05646067547665e-05	-5.39245039694262e-05	3.82180835406940e-05	-6.29832643766752e-05	9.69034133945779e-06	3.76197862410918e-05	-3.10668659243651e-05	-2.36030889733839e-05	3.30748512164677e-05	-0.00135011085316589	5.01104735460569e-16	5.15131888214105e-16	5.94665781416029e-18	-3.28624902535159e-17	8.38430325762201e-18	1.27465472698643e-16	1.40872678431867e-18	1.38826018636455e-17	-2.76464318981582e-17	-1.46487144890943e-16	-2.46728203398801e-17	-8.46771019699181e-17	-1.77741527146477e-18	-3.85020821918553e-21
-2.11483977075054e-05	-4.82100075950383e-05	2.20610173559762e-05	-1.92470589098716e-05	1.68315983637601e-05	-2.43379414600836e-05	-4.38737517666454e-06	1.76173053157352e-05	-4.26241669809431e-06	-2.61503380896360e-06	1.87777141354715e-05	-0.00177198475850755	-1.46281539708035e-16	-1.89436813836224e-16	-7.54833921325585e-17	9.59833910786870e-17	-5.38873914368598e-17	-5.38146463539341e-17	-1.22049410989164e-17	4.95603794883080e-18	-2.52961771732160e-17	1.88647552802890e-16	6.95430213517370e-18	2.91669998177010e-17	5.49305137025397e-17	1.66633138802326e-21
-8.82496544325943e-06	1.32810713696112e-05	-3.04316148973512e-05	7.79608437464363e-06	-9.87014961109898e-06	8.04129015912102e-06	2.55154603578596e-06	-7.09152413888493e-06	5.82282734674707e-06	8.87636404401975e-06	-6.30917598853898e-06	0.000127386835772894	-9.45590923086697e-17	4.64027023614965e-16	5.14337375561646e-17	2.57544832206586e-17	1.12377978256982e-16	2.82813516101844e-17	5.14343991369413e-17	-1.84295170207356e-17	2.11572359060559e-17	3.92533687822646e-17	-4.03881336064928e-18	2.79910207503890e-17	1.02826104990990e-17	2.19384631154445e-22
3.10224658961874e-05	0.000110863601575902	-9.10927492948126e-05	5.47544785774958e-05	-4.47635517217152e-05	7.34087501590873e-05	-5.50816481184444e-06	-4.64058630394715e-05	2.06745453283629e-05	2.95787938354539e-05	-2.96853052454028e-05	0.00200922456689715	1.73303792287679e-16	3.51776036115473e-16	-8.66614682320359e-17	-4.69324981527001e-17	6.12296005075819e-17	8.41184161502268e-17	3.38773263204525e-17	1.86827585001291e-17	-9.28873569652735e-17	7.22820193565759e-17	-2.49654605574245e-17	1.24478000104901e-16	3.28985203795902e-18	-2.43495022120825e-21
